book_id,Title,Author,Publication Year
16074339,The True Blue Scouts of Sugar Man Swamp,Kathi Appelt,2013
16074733,"The Sandman and the War of Dreams (The Guardians, #4)",William Joyce,2013
16074843,Of Giants and Ice (The Ever Afters #1),Shelby Bach,2013
16075954,When the Beat Was Born: DJ Kool Herc and the Creation of Hip Hop,Laban Carrick Hill,2013
16076063,Fog Island,Tomi Ungerer,2013
16082248,Savannah's Story,Jodi Stone,2012
16083236,Welcome to Lily's Room,Barbara    Miller,No year listed
16085498,Ghost in the House,Ammi-Joan Paquette,2013
16089515,What We Found in the Sofa and How it Saved the World,Henry Clark,2013
16098162,"Middle School: How I Survived Bullies, Broccoli, and Snake Hill  (Middle School, #4)",James Patterson,2013
16101012,The Hueys in... It Wasn't Me,Oliver Jeffers,2013
16101044,This Is the Rope: A Story From the Great Migration,Jacqueline Woodson,2013
16101066,The Story of Fish and Snail,Deborah Freedman,2013
16101085,"Penguin Problems (The Life of Ty, #1)",Lauren Myracle,2013
16101086,"No Fits, Nilson!",Zachariah OHora,2013
16101107,Octopus Alone,Divya Srinivasan,2013
16126609,The ACB with Honora Lee,Kate De Goldi,2012
16127963,Cat or Dog for President,Julia Dweck,2012
16153679,Escucha Means Listen,Talia Aikens-Nunez,2012
16156324,My Blue Is Happy,Jessica  Young,2013
16171828,Bliss (The Bliss Bakery Trilogy #1),Kathryn Littlewood,2012
16173186,My Little Pony: Twilight Sparkle and the Crystal Heart Spell,G.M. Berrow,2013
16177415,The Deep and Snowy Wood (Christmas Picture Book),No listed author,2012
16225459,Clark the Shark,Bruce Hale,2013
16248388,Caarina the Cooking Fairy,Julia Dweck,2012
16250901,"Chews Your Destiny (Gumazing Gum Girl, #1)",Rhode Montijo,2013
16250904,Unicorn Thinks He's Pretty Great,Bob Shea,2013
16268948,The Blessing Cup,Patricia Polacco,2013
16276869,In the Tree House,Andrew Larsen,2013
16276878,Mr. Flux,Kyo Maclear,2013
16276880,Willow Finds a Way,Lana Button,2013
16276967,Memoirs of a Hamster,Devin Scillian,2013
16278030,Scaredy Squirrel Goes Camping,Melanie Watt,2013
16280883,"Breakaway (The 39 Clues: Unstoppable, #2)",Jeff Hirsch,2014
16280926,"Rise of the Balloon Goons (The Notebook of Doom, #1)",Troy Cummings,2013
16285053,That Is Not a Good Idea!,Mo Willems,2013
16650265,Moonday,No listed author,2013
16650266,Count the Monkeys,Mac Barnett,2013
16650268,The Watermelon Seed,Greg Pizzoli,2013
16650269,Oliver and His Alligator,Paul Schmid,2013
16667646,I Am a Witch's Cat,Harriet Muncaster,2014
16667896,Little Roja Riding Hood,Susan Middleton Elya,2014
16668399,Little Red Writing,Joan Holub,2013
16669263,"Playing with Fire (School for S.P.I.E.S., #1)",Bruce Hale,2013
16669264,"My New Friend Is So Fun! (Elephant & Piggie, #21)",Mo Willems,2014
16685922,Secret Pizza Party,Adam Rubin,2013
16702384,Battle Bunny,Jon Scieszka,2013
16718342,The Noisy Paint Box,Barb Rosenstock,2014
17043027,Josephine: The Dazzling Life of Josephine Baker,Patricia Hruby Powell,2014
17055449,Little Santa,Jon Agee,2013
17061551,Dream Animals: A Bedtime Journey,Emily Winfield Martin,2013
17071967,I Hate Picture Books!,No listed author,2013
17072249,Please Bring Balloons,Lindsay Ward,2013
17080054,The Book of Lost Things (Mister Max #1),Cynthia Voigt,2013
17080312,The Christmas Wish,Lori Evert,2013
17082833,"I'm a Frog! (Elephant and Piggie, #20)",Mo Willems,2013
17084470,Rufus Goes to School,Kim T. Griswell,2013
17085735,Goldy Luck and the Three Pandas,Natasha Yim,2014
17138137,"The Case of the Time-Capsule Bandit (Randi Rhodes, Ninja Detective, #1)",Octavia Spencer,2013
17140549,The Invisible Boy,Trudy Ludwig,2013
17165875,Mr. Wuffles!,David Wiesner,2013
17165882,"Nighty-Night, Cooper",Laura Joffe Numeroff,2013
17165888,The Animal Book,Steve Jenkins,2013
17165891,Xander's Panda Party,Linda Sue Park,2013
17165937,Lost Cat,C. Roger Mader,2013
17166339,"Gaby, Lost and Found",Angela Cervantes,2013
17166733,"I'd Know You Anywhere, My Love",Nancy Tillman,No year listed
17170729,Ah Ha!,Jeff Mack,2013
17184935,Vicky Finds a Valentine,Emlyn Chand,2013
17196512,The Troublemaker,Lauren Castillo,2014
17197795,Winter Is Coming,Tony Johnston,2014
17197796,Mister Bud Wears the Cone,Carter Goodrich,2014
17199269,"Hello, My Name is Ruby",Philip C. Stead,2013
17220234,Bear Sees Colors,Karma Wilson,2014
17232049,The Persnickety Princess (Tales from Upon A. Time #1),Falcon Storm,2013
17237246,Daisy Gets Lost,Chris Raschka,2013
17239212,"Ariel Bradley, Spy for General Washington",Lynda Durrant,2013
17239243,Magic Words: From the Ancient Oral Tradition of the Inuit,No listed author,2013
17242445,"The Lonely Lake Monster (The Imaginary Veterinary, #2)",Suzanne Selfors,2013
17243952,Bugs in My Hair!,David Shannon,2013
17243953,"Hi, Koo!",Jon J. Muth,2014
17244279,Bits & Pieces,Judy Schachner,2013
17245740,The Tree Lady: The True Story of How One Tree-Loving Woman Changed a City Forever,H. Joseph Hopkins,2013
17245741,Fly Away,Patricia MacLachlan,2014
17245773,"Binny for Short (Binny, #1)",Hilary McKay,2013
17246449,I Want to Do Yoga Too,Carole P. Roman,2012
17261177,Big Snow,Jonathan Bean,2013
17261188,I See Kitty,Yasmine Surovec,2013
17262248,"Digger, Dozer, Dumper",Hope Vestergaard,2013
17262290,"Journey (Journey Trilogy, #1)",Aaron Becker,2013
17262293,Captain Cat,Inga Moore,2013
17262296,The Boy Who Swam with Piranhas,David Almond,2013
17262307,How to Train a Train,Jason Carter Eaton,2013
17262311,The Silver Button,Bob Graham,2013
17262339,"Peck, Peck, Peck",Lucy Cousins,2013
17262360,Flight of the Honey Bee,Raymond Huber,2013
17262584,"Substitute Creature (Tales from Lovecraft Middle School, #4)",Charles Gilman,2013
17262791,Mo's Mustache,Ben Clanton,2013
17263567,Hank Finds an Egg,Rebecca Dudley,2013
17265269,"The Japanese Tsunami, 2011 (I Survived, #8)",Lauren Tarshis,2013
17267038,Tom T's Hat Rack: A Story About Paying It Forward,Michele Spry,2013
17267941,Tiger in My Soup,Kashmira Sheth,2013
17269359,"Treasure Hunters (Treasure Hunters, #1)",James Patterson,2013
17269360,Once Upon a Memory,Nina Laden,2013
17269361,Knock Knock: My Dad's Dream for Me,Daniel Beaty,2013
17270319,The 14 Fibs of Gregory K.,Greg Pincus,2013
17270333,Another Day as Emily,Eileen Spinelli,2014
17286735,A Question of Magic,E.D. Baker,2013
17287023,Penguin in Love,No listed author,2013
17288674,Frozen,Victoria Saxon,2013
17288710,North of Nowhere,Liz Kessler,2013
17290279,Fraidyzoo,Thyra Heder,2013
17290555,The Creature Department,Robert Paul Weston,2013
17296693,I Am Otter,Sam Garton,2014
17304305,World on a String,Larry Phifer,2013
17306736,Cats at Sea (Anton and Cecil #1),Lisa  Martin,2013
17316587,Mitchell Goes Bowling,Hallie Durand,2013
17318511,Wild,No listed author,2013
17318565,Monster Needs a Costume,Paul Czajak,2013
17318705,Miss You Like Crazy,Pamela Hall,2014
17323660,Nest,Jorey Hurley,2014
17325352,Come Back Dear Sun,Geena Bean,2013
17326713,Lion vs. Rabbit,Alex Latimer,2013
17331262,The Real Boy,Anne Ursu,2013
17332219,City Cat,Kate Banks,2013
17333246,The Tortoise & the Hare,Jerry Pinkney,2013
17333265,Mr. Tiger Goes Wild,No listed author,2013
17343389,Eat Like a Bear,April Pulley Sayre,2013
17347652,Cinders: A Chicken Cinderella,Jan Brett,2013
17347671,Ballad,No listed author,2013
17347674,The Hole,No listed author,2013
17350555,Llama Llama and the Bully Goat,Anna Dewdney,2013
17352907,The Bear's Song,Benjamin Chaud,2013
17355199,Travels with Gannon and Wyatt: Botswana,Patti Wheeler,2013
17355334,"The Show Must Go On! (Three-Ring Rascals, #1)",Kate Klise,2013
17364833,The Bramble,Lee Nordling,2013
17369219,"When Did You See Her Last? (All the Wrong Questions, #2)",Lemony Snicket,2013
17376583,"Switch (Savvy, #3)",Ingrid Law,2015
17383992,Tap the Magic Tree,Christie  Matheson,2013
17384088,Pepper Parrot's Problem with Patience (Captain No Beard #2),Carole P. Roman,2013
17396718,Flight School,Lita Judge,2014
17398961,Parrots Over Puerto Rico,Cindy Trumbore,2013
17416082,Dot.,Randi  Zuckerberg,2013
17416493,Go! Go! Go! Stop!,Charise Mericle Harper,2014
17428659,Frozen: A Sister More Like Me,Barbara Jean Hicks,2013
17454722,Catching Kisses,Amy Gibson,2013
17471722,Tea Party Rules,Ame Dyckman,2013
17555089,Thomas Jefferson Builds a Library,Barb Rosenstock,2013
17571527,My Neighbor Totoro,Tsugiko Kubo,No year listed
17572580,Cozy Classics: Jane Eyre,Jack Wang,2013
17572879,The Nine Lives of Alexander Baddenfield,John Bemelmans Marciano,2013
17591765,Gravity,Jason Chin,2014
17612709,What If...?,Anthony Browne,2013
17612756,Hermelin: The Detective Mouse,Mini Grey,2014
17620991,Paul Meets Bernadette,Rosy Lamb,2013
17653933,The Grudge Keeper,Mara Rockliff,2014
17658592,Here I Am,Patti Kim,2015
17659588,The Man with the Violin,Kathy Stinson,2013
17660671,Peggy,Anna Walker,2012
17665405,Young Knights of the Round Table: The King's Ransom,Cheryl Carpinello,2013
17675379,Shackleton's Journey,William Grill,2014
17679377,"Andi Unexpected (Andi Boggs, #1)",Amanda Flower,2013
17687602,Stuck in the Doldrums: A Lesson in Sharing (Captain No Beard),Carole P. Roman,2013
17706518,I Don't Like Koala,Sean Ferrell,2015
17715067,If You Were Me and Lived In... Mexico: A Child's Introduction to Cultures Around the World,Carole P. Roman,2013
17718088,"Chu's First Day of School (Chu, #2)",Neil Gaiman,2014
17720790,Shoe Dog,Megan McDonald,2014
17733898,"Hard Luck (Diary of a Wimpy Kid, #8)",Jeff Kinney,2013
17758805,"Fortunately, the Milk...",Neil Gaiman,2013
17762725,A Different Kind of Safari,Helen C. Hipp,2013
17773504,The Snatchabook,Helen Docherty,2013
17784207,"Francis, the Little Fox",Veronique Boisjoly,2013
17784208,The Line,Paula Bossio,2013
17797290,Winter Sky,Patricia Reilly Giff,2014
17802191,"The Surprise Attack of Jabba the Puppett (Origami Yoda, #4)",Tom Angleberger,2013
17803326,The Pout-Pout Fish Goes to School,Deborah Diesen,2014
17818385,Bad Kitty Drawn to Trouble,Nick Bruel,2014
17824630,Pete the Cat: The Wheels on the Bus,James Dean,2013
17838989,The Ifs,J.D. Pooker,2013
17841538,Jabberwocky: A BabyLit® Nonsense Primer,Jennifer Adams,2013
17841553,Sherlock Holmes in the Hound of the Baskervilles: A BabyLit® Sounds Primer,Jennifer Adams,No year listed
17841562,Alien in My Pocket: Blast Off!,Nate Ball,2014
17841563,Baby Bear,Kadir Nelson,2014
17845805,Ava and Pip (Ava and Pip #1),Carol Weston,2014
17846011,The Pigeon Needs a Bath!,Mo Willems,2014
17868200,Mud Puddle Hunting Day,Callie Grant,2013
17870871,Feathers: Not Just for Flying,Melissa Stewart,2014
17883943,Seven Stories Up,Laurel Snyder,2014
17894259,Fossil,Bill Thomson,2013
17894396,"Strangers on the High Seas (A Captain No Beard Story, #4)",Carole P. Roman,2013
17894617,If You Were Me and Lived In... France: A Child's Introduction to Cultures Around the World,Carole P. Roman,2013
17899644,Buddy and the Bunnies: In Don't Play with Your Food,Bob Shea,2014
17899648,"Duck, Duck, Moose!",Sudipta Bardhan-Quallen,2014
17910533,Lord and Lady Bunny--Almost Royalty! (The Bunny's #2),Polly Horvath,2014
17934432,What's Your Favorite Animal?,Eric Carle,2014
17938496,My Bus,Byron Barton,2014
17940853,Little Seed: A Life,Callie Grant,2014
17945717,King for a Day,Rukhsana Khan,2014
17978079,"The Miniature World of Marvin & James (The Masterpiece Adventures, #1)",Elise Broach,2014
17981403,"Dream On (Whatever After, #4)",Sarah Mlynowski,2014
17981448,"Moldylocks and the Three Beards (Princess Pink and the Land of Fake Believe, #1)",Noah Z. Jones,2014
17986454,A Dance Like Starlight: One Ballerina's Dream,Kristy Dempsey,2014
17987502,I am Amelia Earhart,Brad Meltzer,No year listed
17987503,I am Abraham Lincoln,Brad Meltzer,2014
18005275,Early Bird,Toni Yuly,2014
18007549,"Now Look What You've Done (Timmy Failure, #2)",Stephan Pastis,2014
18007639,"Okay, Andy!",Maxwell Eaton III,2014
18012466,Maple,Lori Nichols,2014
18012467,Ninja Red Riding Hood,Corey Rosen Schwartz,2014
18014736,Lulu's Mysterious Mission,Judith Viorst,2014
18045591,Miss Charity,Marie-Aude Murail,2013
18049044,The Scraps Book: Notes from a Colorful Life,Lois Ehlert,2014
18051355,Some Bugs,Angela Diterlizzi,2014
18053786,"The Storybook of Legends (Ever After High, #1)",Shannon Hale,2013
18054026,"Raven Queen's Story (Ever After High, #0.2)",Shannon Hale,2013
18054027,"Apple White's Story (Ever After High, #0.1)",Shannon Hale,2013
18060916,Liesl & Po,Lauren Oliver,2013
18079557,"The Ghosts of Tupelo Landing (Mo & Dale Mysteries, #2)",Sheila Turnage,2014
18079596,The Last Wild,Piers Torday,2014
18079712,Nightingale's Nest,Nikki Loftin,2014
18079754,The Blossoming Universe of Violet Diamond,Brenda Woods,2014
18104774,At Your Service,Jen Malone,2014
18114551,"Spell Robbers (The Quantum League, #1)",Matthew J. Kirby,2014
18118585,Big Bad Bubble,Adam Rubin,2014
18118638,"Bad Bye, Good Bye",Deborah Underwood,2014
18122695,Veggies with Wedgies,Todd H. Doodler,2014
18123767,If You Were Me and Lived In... South Korea: A Child's Introduction to Cultures Around the World,Carole P. Roman,2013
18136476,Sir Princess Petra's Talent (The Pen Pieyu Adventures #2),Diane Mae Robinson,2013
18142390,Weasels,Elys Dolan,2014
18142392,The Odd One Out,Britta Teckentrup,2014
18143322,Don't Dangle Your Participle,Vanita Oelschlager,2014
18153928,The Mermaid and the Shoe,K.G. Campbell,2014
18154105,Christmas from Heaven: The True Story of the Berlin Candy Bomber,No listed author,2013
18166918,Stella's Starliner,Rosemary Wells,2014
18166919,Firefly July A Year of Very Short Poems,Paul B. Janeczko,2014
18166922,Tap Tap Boom Boom,Elizabeth Bluemle,2014
18166929,President Taft Is Stuck in the Bath,Mac Barnett,2014
18166930,Toot,Leslie Patricelli,2014
18167596,29 Myths on the Swinster Pharmacy,Lemony Snicket,2014
18179386,"Julia, Child",Kyo Maclear,2014
18181573,Eye to Eye: How Animals See The World,Steve Jenkins,2014
18183598,"Suitcase of Stars (Enchanted Emporium, #1; La Bottega Battibaleno, #1)",Pierdomenico Baccalario,2014
18184350,Because I Stubbed My Toe,Shawn Byous,2014
18187690,Oliver and the Seawigs,Philip Reeve,2013
18190201,The Doldrums,Nicholas Gannon,2015
18190874,Candy and the Cankersaur,Jason Sandberg,2012
18209408,Have You Seen My Dragon?,Steve Light,2014
18209507,"Odd, Weird & Little",Patrick Jennings,2014
18211273,Blucy: The Blue Cat,Julia Dweck,2013
18222557,Half a Chance,Cynthia Lord,2014
18222703,Aviary Wonders Inc. Spring Catalog and Instruction Manual,Kate Samworth,2014
18222716,"Greenglass House (Greenglass House, #1)",Kate Milford,2014
18222726,Have You Heard the Nesting Bird?,Rita Gray,2014
18222765,"Game Over, Pete Watson",Joe Schreiber,2014
18222766,Hooray for Hat!,Brian Won,2014
18225019,"Uni the Unicorn (Uni the Unicorn, #1)",Amy Krouse Rosenthal,2014
18228483,Planet Kindergarten,Sue Ganz-Schmitt,2014
18228566,Puddle Pug,Kim Norman,2014
18289482,All Four Stars (All Four Stars #1),Tara Dairman,No year listed
18291781,Sleepyheads,Sandra J. Howatt,2014
18295821,The Adventures of Beekle: The Unimaginary Friend,Dan Santat,2014
18295854,"File Under: 13 Suspicious Incidents (All the Wrong Questions, #2.5)",Lemony Snicket,2014
18296026,"Chengdu Could Not, Would Not, Fall Asleep",Barney Saltzberg,2014
18296043,Green Is a Chile Pepper: A Book of Colors,Roseanne Thong,2014
18296091,I Didn't Do My Homework Because...,Davide Cali,2014
18315128,"Thank You, Octopus",Darren Farrell,2014
18317569,Swan: The Life and Dance of Anna Pavlova,Laurel Snyder,2015
18318005,Water Can Be...,Laura Purdie Salas,2014
18323744,Brother Hugo and the Bear,Katy Beebe,2014
18325725,Moore Field School and the Mystery,Liam Moiser,2013
18339696,Three Bird Summer,Sara St. Antoine,2014
18340706,Mary Had a Sleepy Sheep,Julia Dweck,2013
18349512,Here Comes the Easter Cat,Deborah Underwood,2014
18349884,"My Teacher Is a Monster! (No, I Am Not.)",Peter  Brown,2014
18349886,This Is a Moose,Richard T. Morris,2014
18349887,Dog vs. Cat,Chris Gall,2014
18352657,Naked!,Michael Ian Black,2014
18355417,Emily's Blue Period,Cathleen Daly,2014
18360155,"Ashlynn Ella's Story (Ever After High, #0.5)",Shannon Hale,2013
18360156,"Hunter Huntsman's Story (Ever After High, #0.6)",Shannon Hale,2013
18360157,"Madeline Hatter's Story (Ever After High, #0.4)",Shannon Hale,2013
18365305,A Dash of Magic,Kathryn Littlewood,2013
18371588,"Red Riding Hood Gets Lost (Grimmtastic Girls, #2)",Joan Holub,2014
18371589,"Cinderella Stays Late (Grimmtastic Girls, #1)",Joan Holub,2014
18377674,It's an Orange Aardvark!,Michael  Hall,2014
18378810,Three Bears in a Boat,David Soman,2014
18378828,Jacob's New Dress,Sarah Hoffman,2014
18393324,"Goth Girl and the Ghost of a Mouse (Goth Girl, #1)",Chris Riddell,2013
18395220,Edgar Gets Ready for Bed,No listed author,2014
18405483,The Qwikpick Papers: Poop Fountain!,Tom Angleberger,2014
18405519,Hope Is a Ferris Wheel,Robin Herrera,2014
18405521,Separate Is Never Equal: Sylvia Méndez and Her Family's Fight for Desegregation,Duncan Tonatiuh,2014
18405567,A Lion in Paris,Beatrice Alemagna,2014
18405814,The Do's and Don'ts,Hayley Rose,2013
18406836,Morris Micklewhite and the Tangerine Dress,Christine  Baldacchino,2014
18431749,A Letter to My Teacher,Deborah Hopkinson,No year listed
18442176,Mogie: The Heart of the House,Kathi Appelt,2014
18465502,Tuesday Tucks Me In: The Loyal Bond between a Soldier and his Service Dog,Luis Carlos Montalvan,2014
18465525,The Pilot and the Little Prince: The Life of Antoine de Saint-Exupéry,Peter Sis,2014
18465557,Froodle,Antoinette Portis,2014
18473766,"Circle, Square, Moose",Kelly Bingham,2014
18475599,The Farmer and the Clown,Marla Frazee,2014
18490605,Ninja!,Arree Chung,2014
18510235,Half a World Away,Cynthia Kadohata,2014
18510237,Hug Machine,Scott   Campbell,2014
18515732,"Zoe & Zak and the Yogi's Curse (Zoe & Zak Adventures, #2)",Lars Guignard,2013
18527492,Mighty Dads,Joan Holub,2014
18527499,"Bad Hair Day (Whatever After, #5)",Sarah Mlynowski,2014
18527791,The Pullman Porter,Vanita Oelschlager,2014
18528005,The Lion and the Bird,Marianne Dubuc,2014
18552623,Radiant Child: The Story of Young Artist Jean-Michel Basquiat,Javaka Steptoe,2016
18554575,I am Rosa Parks,Brad Meltzer,No year listed
18565483,Big Bug,Henry Cole,2014
18570357,What Do You Do with an Idea?,Kobi Yamada,2014
18594516,I Got the Rhythm,Connie Schofield-Morrison,2014
18594577,Escape from Mr. Lemoncello's Library,Chris Grabenstein,2014
18599852,The Cabinet of Curiosities: 36 Tales Brief,Stefan Bachmann,2014
18615427,Cartwheeling in Thunderstorms,Katherine Rundell,2014
18629730,"The Secret Files of Fairday Morrow (Fairday Morrow, #1)",Jessica Haight,2015
18635640,The Baby Tree,Sophie Blackall,2014
18636899,Fall Leaves,Loretta Holland,2014
18637033,The Crocodile Who Didn't like Water,Gemma Merino,2014
18637037,Lindbergh: The Tale of a Flying Mouse,Torben Kuhlmann,2014
18639167,"Rose and the Lost Princess (Rose, #2)",Holly Webb,2014
